id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale,weight_g,weight_g_scale,cluster,cluster_scale
Qtek 8060,Qtek,8060,2004-01-01,2004.0,2.2,-0.15357736147245726,0.0622568093385214,0.9539906967221511,,,VGA,Yes,No,V1,,,1000.0,0.08121117457173979,0.0311284046692607,-0.9680412448752475,130.0,0.08446422830167745,1,0.0
Qtek 8080,Qtek,8080,2004-01-01,2004.0,2.2,-0.15357736147245726,0.0622568093385214,0.9539906967221511,,,VGA,Yes,No,V1,,,1000.0,0.08121117457173979,0.0311284046692607,-0.9680412448752475,130.0,0.08446422830167745,1,0.0
Qtek 9090,Qtek,9090,2004-09-01,2004.0,3.5,1.7760597257365136,,,,,VGA,Yes,No,Stylish black and silver,,,1490.0,1.8835165689912008,0.1245136186770428,1.748719668161738,210.0,2.1357746120634817,1,0.0
Qtek S100,Qtek,S100,2004-12-01,2004.0,2.8,0.7370243710855289,,,3.0,-0.03532223996729148,1.3 MP,Yes,No,Stylish black and silver,,,1200.0,0.8168460294368259,0.0622568093385214,-0.062454273862918915,150.0,0.5972918242421286,1,0.0
Samsung C110,Samsung,C110,2004-01-01,2004.0,1.5,-1.192612716123442,0.0048638132295719,-0.9082034171273522,,,,No,No,3- Metallic Blue| Milky Silver| Olive Green,,,830.0,-0.5440784520635834,,,76.0,-1.3001702807375406,1,0.0
Samsung C200,Samsung,C200,2004-12-01,2004.0,1.6,-1.044179094030444,,,,,,No,No,Metallic Silver,30.0,-0.9707031338112755,700.0,-1.0222411077258895,,,69.0,-1.4796599393166985,1,0.0
Samsung D428,Samsung,D428,2004-12-01,2004.0,2.2,-0.15357736147245726,,,,,VGA| 180 deg. rotating lens| LED flash,No,No,Silver,,,820.0,-0.5808601948068377,,,127.0,0.007540088910609781,1,0.0
Samsung D500,Samsung,D500,2004-12-01,2004.0,1.9,-0.598878227751451,,,3.0,-0.03532223996729148,1.3 MP| LED flash,Yes,No,Silver| Black,,,800.0,-0.6544236802933464,,,99.0,-0.7104185454060218,1,0.0
Samsung E630,Samsung,E630,2004-12-01,2004.0,1.7,-0.8957454719374465,,,,,VGA| LED flash,No,No,Black,80.0,-0.6155678409534917,800.0,-0.6544236802933464,,,79.0,-1.2232461413464728,1,0.0
Samsung E800,Samsung,E800,2004-03-01,2004.0,1.7,-0.8957454719374465,0.0233463035019455,-0.3085137872436128,,,VGA| LED flash,Yes,No,3 - Ice Silver| Queen Blue| Rose Pink,,,800.0,-0.6544236802933464,,,86.0,-1.043756482767315,1,0.0
Samsung E810,Samsung,E810,2004-03-01,2004.0,1.7,-0.8957454719374465,,,,,VGA| LED flash,No,No,Silver,,,800.0,-0.6544236802933464,,,86.0,-1.043756482767315,1,0.0
Samsung E850,Samsung,E850,2004-12-01,2004.0,1.7,-0.8957454719374465,0.0087548638132295,-0.7819529687307755,,,VGA| pop-out rotating lens,No,No,Dark blue,,,800.0,-0.6544236802933464,,,85.0,-1.0693978625643374,1,0.0
Samsung X120,Samsung,X120,2004-01-01,2004.0,1.8,-0.7473118498444485,,,,,,No,No,4 - Metallic Silver| Ice Blue| Silver Gray| Indigo Blue,,,830.0,-0.5440784520635834,,,76.0,-1.3001702807375406,1,0.0
Samsung X610,Samsung,X610,2004-01-01,2004.0,1.5,-1.192612716123442,,,,,VGA| 180 deg. rotating lens,No,No,Silver| Blue,,,800.0,-0.6544236802933464,,,76.0,-1.3001702807375406,1,0.0
Samsung Z110,Samsung,Z110,2004-01-01,2004.0,2.2,-0.15357736147245726,0.0583657587548638,0.8277402483255744,1.0,-0.5651558394766639,1 MP,No,No,Silver,,,1300.0,1.184663456869369,,,120.0,-0.1719495696685481,1,0.0
Sharp 802,Sharp,802,2004-09-01,2004.0,2.4,0.14328988271353793,0.0077821011673151,-0.8135155808299197,3.0,-0.03532223996729148,1.3 MP| LED flash,Yes with stereo speakers,No,Silver,,,870.0,-0.3969514810905662,,,149.0,0.5716504444451059,1,0.0
Sharp 902,Sharp,902,2004-09-01,2004.0,2.4,0.14328988271353793,0.0252918287937743,-0.2453885630453245,2.0,-0.3002390397219777,2 MP| 2x optical zoom| LED flash,Yes,No,Mirror White| Titanium Gray| Warm Orange,,,870.0,-0.3969514810905662,,,149.0,0.5716504444451059,1,0.0
Sharp GX30,Sharp,GX30,2004-01-01,2004.0,2.2,-0.15357736147245726,0.0058365758754863,-0.8766408050282081,1.0,-0.5651558394766639,1 MP| LED flash,No,No,V1,,,780.0,-0.727987165779855,,,110.0,-0.42836336763877364,1,0.0
Sharp TM150,Sharp,TM150,2004-09-01,2004.0,2.2,-0.15357736147245726,0.0058365758754863,-0.8766408050282081,1.0,-0.5651558394766639,1 MP,No,No,V1,,,780.0,-0.727987165779855,,,113.0,-0.351439228247706,1,0.0
Sharp TM200,Sharp,TM200,2004-12-01,2004.0,2.2,-0.15357736147245726,0.0087548638132295,-0.7819529687307755,2.0,-0.3002390397219777,2 MP| autofocus| LED flash,No,No,V1,460.0,2.0834603847656648,840.0,-0.5072967093203291,,,120.0,-0.1719495696685481,1,0.0
Siemens CX65,Siemens,CX65,2004-02-01,2004.0,2.1,-0.3020109835654552,0.0107003891050583,-0.7188277445324871,,,VGA,Yes,No,Cool Silver,,,750.0,-0.8383323940096179,,,90.0,-0.9411909635792247,1,0.0
Siemens S65,Siemens,S65,2004-03-01,2004.0,2.1,-0.3020109835654552,0.0107003891050583,-0.7188277445324871,3.0,-0.03532223996729148,1.3 MP,Yes,No,Steel Black,,,750.0,-0.8383323940096179,,,98.0,-0.7360599252030443,1,0.0
Siemens SL65,Siemens,SL65,2004-06-01,2004.0,1.8,-0.7473118498444485,0.0107003891050583,-0.7188277445324871,,,VGA,Yes,No,2 - Ivory| Ebony,,,700.0,-1.0222411077258895,,,99.0,-0.7104185454060218,1,0.0
Sony Ericsson J200,Sony Ericsson,J200,2004-12-01,2004.0,1.6,-1.044179094030444,0.0005677602991718,-1.0475947195885509,,,,No,No,V1,40.0,-0.8996760752397187,670.0,-1.1325863359556523,,,74.0,-1.3514530403315856,1,0.0
Sony Ericsson K300,Sony Ericsson,K300,2004-12-01,2004.0,1.6,-1.044179094030444,0.0116731517509727,-0.687265132433343,,,VGA,No,No,2 - Visual Blue and Smooth Silver,90.0,-0.5445407823819349,670.0,-1.1325863359556523,,,85.0,-1.0693978625643374,1,0.0
Sony Ericsson K508,Sony Ericsson,K508,2004-09-01,2004.0,1.9,-0.598878227751451,0.0116731517509727,-0.687265132433343,,,VGA,No,No,2 - Lunar Silver| Twilight Black,,,700.0,-1.0222411077258895,,,88.0,-0.9924737231732699,1,0.0
Sony Ericsson P910,Sony Ericsson,P910,2004-09-01,2004.0,2.9,0.8854579931785268,0.0622568093385214,0.9539906967221511,,,VGA,No,No,Urban Grey,,,1000.0,0.08121117457173979,,,150.0,0.5972918242421286,1,0.0
Sony Ericsson S710,Sony Ericsson,S710,2004-09-01,2004.0,2.3,-0.005143739379459994,0.0311284046692607,-0.05601289045045935,3.0,-0.03532223996729148,1.3 MP,No,No,Onyx Black,,,780.0,-0.727987165779855,,,137.0,0.2639538868808353,1,0.0
Sony Ericsson T290,Sony Ericsson,T290,2004-12-01,2004.0,1.45,-1.266829527169941,0.0003785068661145,-1.0537353056000582,,,,Yes,No,V1,40.0,-0.8996760752397187,700.0,-1.0222411077258895,,,73.0,-1.3770944201286082,1,0.0
i-mate JAM,i-mate,JAM,2004-12-01,2004.0,2.8,0.7370243710855289,,,3.0,-0.03532223996729148,1.3 MP,Yes,No,Stylish black and silver,260.0,0.6629192133345296,1200.0,0.8168460294368259,0.0622568093385214,-0.062454273862918915,150.0,0.5972918242421286,1,0.0
i-mate PDA2,i-mate,PDA2,2004-12-01,2004.0,3.5,1.7760597257365136,0.0622568093385214,0.9539906967221511,3.0,-0.03532223996729148,1.3 MP,Yes,No,V1,,,1300.0,1.184663456869369,0.1245136186770428,1.748719668161738,190.0,1.6229470161230308,1,0.0
i-mate PDA2k,i-mate,PDA2k,2004-09-01,2004.0,3.5,1.7760597257365136,0.0622568093385214,0.9539906967221511,,,VGA,Yes,No,Stylish black and silver,,,1050.0,0.2651198882880113,0.1245136186770428,1.748719668161738,210.0,2.1357746120634817,1,0.0
i-mate Pocket PC,i-mate,Pocket PC,2004-06-01,2004.0,3.5,1.7760597257365136,,,,,VGA,Yes,No,Silver,,,1200.0,0.8168460294368259,0.0622568093385214,-0.062454273862918915,190.0,1.6229470161230308,1,0.0
i-mate SP3,i-mate,SP3,2004-06-01,2004.0,2.2,-0.15357736147245726,0.0622568093385214,0.9539906967221511,,,VGA,Yes,No,Cool metallic| Light blue,,,1050.0,0.2651198882880113,0.0311284046692607,-0.9680412448752475,106.3,-0.5232364728877572,1,0.0
i-mate SP3i,i-mate,SP3i,2004-09-01,2004.0,2.2,-0.15357736147245726,0.0622568093385214,0.9539906967221511,,,VGA,Yes,No,Stylish black and silver,,,1050.0,0.2651198882880113,0.0311284046692607,-0.9680412448752475,102.0,-0.6334944060149541,1,0.0
i-mate Smartphone2,i-mate,Smartphone2,2004-01-01,2004.0,2.2,-0.15357736147245726,0.0622568093385214,0.9539906967221511,,,VGA,Yes,No,V1,,,1000.0,0.08121117457173979,0.0311284046692607,-0.9680412448752475,130.0,0.08446422830167745,1,0.0
Asus V55,Asus,V55,2005-09-01,2005.0,1.5,-1.3202413501902632,,,,,VGA,No,No,Black| Blue,,,700.0,-1.045353466872885,,,90.0,-0.7352660009482912,1,0.0
BenQ A520,BenQ,A520,2005-01-01,2005.0,1.5,-1.3202413501902632,0.0019455252918287,-0.17119931306838598,,,VGA,No,No,Black| White,,,700.0,-1.045353466872885,,,96.0,-0.5007171857861066,1,0.0
BenQ M220,BenQ,M220,2005-01-01,2005.0,1.5,-1.3202413501902632,,,,,,No,No,Cool Silver| Stark White| Crystal Black,,,760.0,-0.7329338304934729,,,86.0,-0.8916318777230808,1,0.0
BenQ M315,BenQ,M315,2005-01-01,2005.0,1.5,-1.3202413501902632,,,,,CIF,No,No,Express Silver,,,760.0,-0.7329338304934729,,,86.0,-0.8916318777230808,1,0.0
BenQ M350,BenQ,M350,2005-06-01,2005.0,1.5,-1.3202413501902632,,,,,CIF,No,No,Black| White,,,740.0,-0.8370737092866103,,,85.0,-0.9307233469167783,1,0.0
BenQ S80,BenQ,S80,2005-01-01,2005.0,2.0,-0.03624446892680405,0.0097276264591439,-0.16086588888687928,3.0,-0.0556846046389705,1.3 MP| LED flash,No,No,Red| Black,,,840.0,-0.31637431532092347,,,110.0,0.04656338292565739,1,0.0
BenQ Z2,BenQ,Z2,2005-01-01,2005.0,1.5,-1.3202413501902632,0.0583657587548638,-0.09628198775246245,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,No,Vanilla White| Berry Blue| Wasabi Green| Bubblegum Pink,,,1000.0,0.5167447150241753,,,106.0,-0.10980249384913232,1,0.0
Eten M600,Eten,M600,2005-12-01,2005.0,2.8,2.0181505410947302,0.1245136186770428,-0.008447882209655653,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,No,V1,310.0,1.7902755130713666,1440.0,2.807822048473197,0.0622568093385214,-0.11826247919781675,165.0,2.196594188579016,1,0.0
Gigabyte Barbie,Gigabyte,Barbie,2005-12-01,2005.0,2.0,-0.03624446892680405,,,1.0,-0.6125306510286751,1 MP,No,No,Blue| Pink| Orange,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
Gigabyte Doraemon,Gigabyte,Doraemon,2005-01-01,2005.0,2.0,-0.03624446892680405,,,1.0,-0.6125306510286751,1 MP,No,No,Black,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
Gigabyte GSmart 2005,Gigabyte,GSmart 2005,2005-01-01,2005.0,2.4,0.990953036083963,0.0622568093385214,-0.09111527566170909,1.0,-0.6125306510286751,2.1 MP| LED flash,No,No,Black,170.0,0.08961334603805511,840.0,-0.31637431532092347,0.0622568093385214,-0.11826247919781675,153.0,1.7274965582546469,1,0.0
Gigabyte GSmart i,Gigabyte,GSmart i,2005-01-01,2005.0,2.4,0.990953036083963,0.0622568093385214,-0.09111527566170909,1.0,-0.6125306510286751,2.1 MP| LED flash,No,No,Silver,190.0,0.33256508418567104,1300.0,2.0788428969212354,0.0622568093385214,-0.11826247919781675,130.0,0.8283927667996059,1,0.0
Gigabyte GSmart i (128),Gigabyte,GSmart i (128),2005-01-01,2005.0,2.4,0.990953036083963,0.1245136186770428,-0.008447882209655653,2.0,-0.33410762783382275,2 MP| LED flash,Yes,No,Silver,270.0,1.3043720367761347,1300.0,2.0788428969212354,0.0622568093385214,-0.11826247919781675,130.0,0.8283927667996059,1,0.0
Gigabyte Keroro,Gigabyte,Keroro,2005-01-01,2005.0,2.0,-0.03624446892680405,,,3.0,-0.0556846046389705,1.3 MP,No,No,White,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
Gigabyte Snoopy,Gigabyte,Snoopy,2005-01-01,2005.0,2.0,-0.03624446892680405,,,1.0,-0.6125306510286751,1 MP,No,No,White,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
Gigabyte g-Cam,Gigabyte,g-Cam,2005-01-01,2005.0,2.0,-0.03624446892680405,,,5.0,0.5011614417507341,5 MP| autofocus| xenon flash,No,No,Silver,,,700.0,-1.045353466872885,,,113.0,0.16383779050674968,1,0.0
Gigabyte g-X5,Gigabyte,g-X5,2005-09-01,2005.0,2.0,-0.03624446892680405,,,1.0,-0.6125306510286751,1 MP,No,No,Black,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
Gigabyte g-re (b),Gigabyte,g-re (b),2005-01-01,2005.0,2.0,-0.03624446892680405,,,3.0,-0.0556846046389705,1.3 MP,No,No,Hippy Orange| Hip-Hop Blue,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
Gigabyte g-re (o),Gigabyte,g-re (o),2005-01-01,2005.0,2.0,-0.03624446892680405,,,3.0,-0.0556846046389705,1.3 MP,No,No,Hippy Orange| Hip-Hop Blue,,,700.0,-1.045353466872885,,,106.0,-0.10980249384913232,1,0.0
HP iPAQ hw6510,HP,iPAQ hw6510,2005-06-01,2005.0,3.0,2.531749293600114,0.0622568093385214,-0.09111527566170909,,,,Yes,Yes,Silver,280.0,1.4258479058499427,1200.0,1.5581435029555488,0.0622568093385214,-0.11826247919781675,165.0,2.196594188579016,1,0.0
HP iPAQ hw6515,HP,iPAQ hw6515,2005-06-01,2005.0,3.0,2.531749293600114,0.0622568093385214,-0.09111527566170909,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,Yes,Silver,280.0,1.4258479058499427,1200.0,1.5581435029555488,0.0622568093385214,-0.11826247919781675,165.0,2.196594188579016,1,0.0
Haier M1000,Haier,M1000,2005-01-01,2005.0,1.8,-0.5498432214321876,,,,,,No,No,Red| Silver,,,560.0,-1.7743326184248465,,,81.0,-1.0870892236915681,1,0.0
Haier M1100,Haier,M1100,2005-01-01,2005.0,1.8,-0.5498432214321876,,,,,,No,No, Silver,,,600.0,-1.5660528608385718,,,81.0,-1.0870892236915681,1,0.0
Haier M2000,Haier,M2000,2005-01-01,2005.0,1.8,-0.5498432214321876,,,,,,No,No,Pink,,,600.0,-1.5660528608385718,,,67.0,-1.634369792403332,1,0.0
LG B2000,LG,B2000,2005-01-01,2005.0,1.5,-1.3202413501902632,,,,,,No,No,V1,,,780.0,-0.6287939517003356,,,73.0,-1.3998209772411474,1,0.0
LG B2050,LG,B2050,2005-09-01,2005.0,1.5,-1.3202413501902632,0.0038910505836575,-0.16861595702300933,,,,No,No,V1,,,780.0,-0.6287939517003356,,,72.0,-1.4389124464348448,1,0.0
LG B2100,LG,B2100,2005-06-01,2005.0,1.5,-1.3202413501902632,0.0029182879377431,-0.16990763504569764,,,VGA,No,No,V1,,,780.0,-0.6287939517003356,,,73.0,-1.3998209772411474,1,0.0
LG B2250,LG,B2250,2005-09-01,2005.0,1.8,-0.5498432214321876,,,,,VGA,No,No,Silver,,,780.0,-0.6287939517003356,,,85.0,-0.9307233469167783,1,0.0
LG C2500,LG,C2500,2005-12-01,2005.0,1.5,-1.3202413501902632,0.0583657587548638,-0.09628198775246245,,,VGA,Yes,No,Black| Blue| Silver,,,720.0,-0.9412135880797475,,,80.0,-1.1261806928852653,1,0.0
LG G1610,LG,G1610,2005-01-01,2005.0,1.5,-1.3202413501902632,0.0009727626459143,-0.17249099109107432,,,,No,No,V1,,,950.0,0.2563950180413319,,,83.0,-1.0089062853041733,1,0.0
LG S5200,LG,S5200,2005-10-01,2005.0,1.8,-0.5498432214321876,0.0622568093385214,-0.09111527566170909,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,No,Black,,,800.0,-0.5246540729071982,,,92.0,-0.6570830625608963,1,0.0
LG U8360,LG,U8360,2005-06-01,2005.0,2.0,-0.03624446892680405,0.0194552529182879,-0.1479491086599959,3.0,-0.0556846046389705,1.3 MP| 180 deg rotating lens,No,No,Silver| Black| Green,,,1400.0,2.599542290886922,,,132.0,0.9065757051870008,1,0.0
LG U880,LG,U880,2005-10-01,2005.0,2.0,-0.03624446892680405,0.0729571984435797,-0.0769068174121375,3.0,-0.0556846046389705,1.3 MP| 180 deg rotating lens,Yes with stereo speakers,No,4 - glossy black| matt black| silver| pink,,,1050.0,0.7770944120070187,,,99.0,-0.3834427782050143,1,0.0
Mitac MIO A701,Mitac,MIO A701,2005-08-01,2005.0,2.7,1.761351164842039,0.1245136186770428,-0.008447882209655653,3.0,-0.0556846046389705,1.3 MP,Yes,Yes SiRF Star III chipset,V1,,,1300.0,2.0788428969212354,0.0622568093385214,-0.11826247919781675,150.0,1.6102221506735546,1,0.0
Motorola A1200,Motorola,A1200,2005-12-01,2005.0,2.4,0.990953036083963,,,2.0,-0.33410762783382275,2 MP,Yes,No,Black| Red| Silver,160.0,-0.031862523035752856,850.0,-0.26430437592435485,,,122.0,0.5156610132500266,1,0.0
Motorola E1070,Motorola,E1070,2005-12-01,2005.0,2.0,-0.03624446892680405,,,3.0,-0.0556846046389705,1.3 MP| LED flash,No,No,Black| Silver,,,1130.0,1.193653927179568,,,129.0,0.7893012976059085,1,0.0
Motorola E770,Motorola,E770,2005-12-01,2005.0,1.9,-0.2930438451794961,0.0311284046692607,-0.1324489723877358,,,VGA,Yes,No,White| Grape,100.0,-0.7607177374786006,1020.0,0.6208845938173126,,,115.0,0.24202072889414453,1,0.0
Motorola E895,Motorola,E895,2005-06-01,2005.0,2.2,0.47735428357858006,0.0097276264591439,-0.16086588888687928,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,No,V1,,,1000.0,0.5167447150241753,,,127.0,0.7111183592185136,1,0.0
Motorola L2,Motorola,L2,2005-01-01,2005.0,1.8,-0.5498432214321876,0.0097276264591439,-0.16086588888687928,,,No,No,No,Diamond Dust,,,820.0,-0.4205141941140608,,,86.0,-0.8916318777230808,1,0.0
Motorola L6,Motorola,L6,2005-01-01,2005.0,2.0,-0.03624446892680405,0.0097276264591439,-0.16086588888687928,,,VGA,Yes,No,Silver,70.0,-1.1251453447000246,820.0,-0.4205141941140608,,,86.0,-0.8916318777230808,1,0.0
Motorola PEBL U6,Motorola,PEBL U6,2005-01-01,2005.0,1.8,-0.5498432214321876,0.0048638132295719,-0.16732427900032096,,,VGA,No,No,V1,110.0,-0.6392418684047927,820.0,-0.4205141941140608,,,110.0,0.04656338292565739,1,0.0
Motorola Q8,Motorola,Q8,2005-07-01,2005.0,2.4,0.990953036083963,0.0389105058365758,-0.12211554820622925,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes with stereo speakers,No,Silver| Black,150.0,-0.15333839210956082,1170.0,1.4019336847658428,,,115.0,0.24202072889414453,1,0.0
Motorola RAZR V3i,Motorola,RAZR V3i,2005-11-01,2005.0,2.2,0.47735428357858006,0.0097276264591439,-0.16086588888687928,23.0,5.512775859258075,1.23 MP,Yes,No,Silver Quartz,100.0,-0.7607177374786006,710.0,-0.9932835274763162,,,100.0,-0.3443513090113169,1,0.0
Motorola ROKR E1,Motorola,ROKR E1,2005-09-01,2005.0,1.9,-0.2930438451794961,0.0107003891050583,-0.15957421086419094,,,VGA,Yes with stereo speakers (22 Khz with vibration),No,Pearl Star White,100.0,-0.7607177374786006,830.0,-0.36844425471749215,,,107.0,-0.0707110246554349,1,0.0
Motorola SLVR L7,Motorola,SLVR L7,2005-01-01,2005.0,1.9,-0.2930438451794961,0.0107003891050583,-0.15957421086419094,,,VGA,Yes,No,Black| Silver| Pink,90.0,-0.8821936065524086,820.0,-0.4205141941140608,,,96.0,-0.5007171857861066,1,0.0
Motorola V1050,Motorola,V1050,2005-01-01,2005.0,2.2,0.47735428357858006,0.0155642023346303,-0.15311582075074925,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,No,Black,,,820.0,-0.4205141941140608,,,136.0,1.0629415819617904,1,0.0
Motorola V360,Motorola,V360,2005-01-01,2005.0,1.9,-0.2930438451794961,0.0048638132295719,-0.16732427900032096,,,VGA,Yes,No,Silver,80.0,-1.0036694756262166,810.0,-0.4725841335106295,,,104.0,-0.18798543223652717,1,0.0
Motorola V361,Motorola,V361,2005-01-01,2005.0,1.9,-0.2930438451794961,0.0048638132295719,-0.16732427900032096,,,VGA,Yes,No,Black,,,810.0,-0.4725841335106295,,,104.0,-0.18798543223652717,1,0.0
Motorola V3x,Motorola,V3x,2005-01-01,2005.0,2.2,0.47735428357858006,0.0622568093385214,-0.09111527566170909,2.0,-0.33410762783382275,2 MP| LED flash,Yes,No,V1,130.0,-0.39629013025717674,840.0,-0.31637431532092347,,,125.0,0.6329354208311189,1,0.0
NEC N344i,NEC,N344i,2005-01-01,2005.0,1.8,-0.5498432214321876,0.0048638132295719,-0.16732427900032096,,,VGA,Yes,No,Black,,,720.0,-0.9412135880797475,,,95.0,-0.539808654979804,1,0.0
NEC N401i,NEC,N401i,2005-01-01,2005.0,1.9,-0.2930438451794961,0.0214007782101167,-0.1453657526146192,,,VGA| LED flash,No,No,V1,,,850.0,-0.26430437592435485,,,90.0,-0.7352660009482912,1,0.0
NEC N600i,NEC,N600i,2005-09-01,2005.0,2.0,-0.03624446892680405,0.0194552529182879,-0.1479491086599959,3.0,-0.0556846046389705,1.3 MP| LED flash,Yes,No,Silver,,,1000.0,0.5167447150241753,,,113.0,0.16383779050674968,1,0.0
NEC e121,NEC,e121,2005-12-01,2005.0,1.8,-0.5498432214321876,0.0058365758754863,-0.16603260097763262,,,VGA,Yes,No,Silver,,,800.0,-0.5246540729071982,,,95.0,-0.539808654979804,1,0.0
NEC e540/N411i,NEC,e540/N411i,2005-01-01,2005.0,1.9,-0.2930438451794961,0.0252918287937743,-0.14019904052386586,3.0,-0.0556846046389705,1.3 MP,No,No,Silver,,,850.0,-0.26430437592435485,,,95.0,-0.539808654979804,1,0.0
NEC e949/L1,NEC,e949/L1,2005-06-01,2005.0,1.9,-0.2930438451794961,0.0243190661478599,-0.14149071854655418,3.0,-0.0556846046389705,1.3 MP,No,No,Black,,,600.0,-1.5660528608385718,,,96.0,-0.5007171857861066,1,0.0
Neonode N1m,Neonode,N1m,2005-01-01,2005.0,2.2,0.47735428357858006,,,1.0,-0.6125306510286751,1 MP,Yes,No,V1,,,1100.0,1.037444108989862,,,94.0,-0.5789001241735015,1,0.0
Nokia 1600,Nokia,1600,2005-06-01,2005.0,1.4,-1.5770407264429551,0.0038910505836575,-0.16861595702300933,,,,Yes,No,Xpress-on covers,50.0,-1.3680970828476404,900.0,-0.003954678941511455,,,85.0,-0.9307233469167783,1,0.0
Nokia 3250,Nokia,3250,2005-09-01,2005.0,2.1,0.220554907325888,0.0097276264591439,-0.16086588888687928,2.0,-0.33410762783382275,2 MP,Yes,No,Black| Green| Pink| Silver,160.0,-0.031862523035752856,1100.0,1.037444108989862,0.0622568093385214,-0.11826247919781675,130.0,0.8283927667996059,1,0.0
Nokia 5140i,Nokia,5140i,2005-01-01,2005.0,1.5,-1.3202413501902632,0.0048638132295719,-0.16732427900032096,,,VGA,Yes,No,3 - Black| Orange and Dark Green Transceiver,190.0,0.33256508418567104,760.0,-0.7329338304934729,,,100.8,-0.31307813365635906,1,0.0
Nokia 6021,Nokia,6021,2005-01-01,2005.0,1.56,-1.166161724438648,0.0029182879377431,-0.16990763504569764,,,,Yes,No,Black,100.0,-0.7607177374786006,900.0,-0.003954678941511455,,,88.0,-0.8134489393356861,1,0.0
Nokia 6030,Nokia,6030,2005-01-01,2005.0,1.5,-1.3202413501902632,0.0029182879377431,-0.16990763504569764,,,,Yes,No,Black| Champagne,50.0,-1.3680970828476404,900.0,-0.003954678941511455,,,90.0,-0.7352660009482912,1,0.0
Nokia 6060,Nokia,6060,2005-06-01,2005.0,1.8,-0.5498432214321876,0.0019455252918287,-0.17119931306838598,,,,Yes,No,Black| Silver| Red| Blue,60.0,-1.2466212137738324,760.0,-0.7329338304934729,,,93.0,-0.6179915933671989,1,0.0
Nokia 6101,Nokia,6101,2005-01-01,2005.0,1.8,-0.5498432214321876,0.0038910505836575,-0.16861595702300933,,,VGA,Yes,No,Black,,,760.0,-0.7329338304934729,,,97.0,-0.4616257165924092,1,0.0
Nokia 6111,Nokia,6111,2005-06-01,2005.0,1.8,-0.5498432214321876,0.0223735408560311,-0.14407407459193086,1.0,-0.6125306510286751,1 MP| LED flash,Yes,No,3 - Silver on Pearl White| Glossy Black on Silver| Dark,110.0,-0.6392418684047927,700.0,-1.045353466872885,,,92.0,-0.6570830625608963,1,0.0
Nokia 6230i,Nokia,6230i,2005-01-01,2005.0,1.5,-1.3202413501902632,0.0311284046692607,-0.1324489723877358,3.0,-0.0556846046389705,1.3 MP,Yes,No,Silver Grey| Black | White,,,900.0,-0.003954678941511455,,,99.0,-0.3834427782050143,1,0.0
Nokia 6233,Nokia,6233,2005-12-01,2005.0,2.0,-0.03624446892680405,0.0058365758754863,-0.16603260097763262,2.0,-0.33410762783382275,2 MP,Yes with stereo speakers,No,Black,150.0,-0.15333839210956082,1100.0,1.037444108989862,,,110.0,0.04656338292565739,1,0.0
Nokia 6270,Nokia,6270,2005-06-01,2005.0,2.2,0.47735428357858006,0.0087548638132295,-0.16215756690956762,2.0,-0.33410762783382275,2 MP| LED flash,Yes with stereo speakers,No,2 - Light Blue and Dark Brown,140.0,-0.27481426118336877,970.0,0.36053489683446927,,,125.0,0.6329354208311189,1,0.0
Nokia 6280,Nokia,6280,2005-06-01,2005.0,2.2,0.47735428357858006,0.0058365758754863,-0.16603260097763262,2.0,-0.33410762783382275,2 MP| LED flash,Yes,No,Carbon Black| Graphite grey,150.0,-0.15333839210956082,970.0,0.36053489683446927,,,115.0,0.24202072889414453,1,0.0
